Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
ETHUSDT,II,small_cnn,15,14days,2024-02,Test,0.9898,0.9896,0.9814,0.9995,0.9995
ETHUSDT,II,small_cnn,15,14days,2024-03,Test,0.9932,0.9932,0.9871,0.9999,0.9999
ETHUSDT,II,small_cnn,15,14days,2024-04,Test,0.9948,0.9947,0.9896,0.9999,0.9999
ETHUSDT,II,small_cnn,15,14days,2024-05,Test,0.9929,0.9927,0.986,0.9998,0.9998
ETHUSDT,II,small_cnn,15,14days,2024-08,Test,0.9951,0.995,0.9901,1.0,1.0
ETHUSDT,II,small_cnn,15,1week,2024-06,Train,0.9976,0.9976,0.9951,1.0,1.0
ETHUSDT,II,small_cnn,15,21days,2024-02,Test,0.991,0.9909,0.9835,0.9996,0.9996
ETHUSDT,II,small_cnn,15,21days,2024-03,Test,0.9942,0.9941,0.9887,0.9999,0.9999
ETHUSDT,II,small_cnn,15,21days,2024-04,Test,0.9948,0.9948,0.9898,0.9999,0.9999
ETHUSDT,II,small_cnn,15,21days,2024-05,Test,0.992,0.9918,0.9842,0.9998,0.9998
ETHUSDT,II,small_cnn,15,21days,2024-08,Test,0.9948,0.9947,0.9896,0.9999,0.9999
ETHUSDT,II,small_cnn,15,28days,2024-02,Test,0.9918,0.9917,0.9847,0.9997,0.9997
ETHUSDT,II,small_cnn,15,28days,2024-03,Test,0.9948,0.9947,0.9898,0.9999,0.9999
ETHUSDT,II,small_cnn,15,28days,2024-04,Test,0.9947,0.9947,0.9896,0.9999,0.9999
ETHUSDT,II,small_cnn,15,28days,2024-05,Test,0.9925,0.9923,0.9851,0.9998,0.9998
ETHUSDT,II,small_cnn,15,28days,2024-08,Test,0.9947,0.9946,0.9893,0.9999,0.9999
ETHUSDT,II,small_cnn,30,14days,2024-02,Test,0.4962,0.6633,1.0,0.5,0.7481
ETHUSDT,II,small_cnn,30,14days,2024-03,Test,0.503,0.6693,1.0,0.5,0.7515
ETHUSDT,II,small_cnn,30,14days,2024-04,Test,0.4979,0.6648,1.0,0.5,0.749
ETHUSDT,II,small_cnn,30,14days,2024-05,Test,0.494,0.6613,1.0,0.5,0.747
ETHUSDT,II,small_cnn,30,14days,2024-08,Test,0.4949,0.6621,1.0,0.5,0.7474
ETHUSDT,II,small_cnn,30,1week,2024-06,Train,0.4903,0.658,1.0,0.5,0.7451
ETHUSDT,II,small_cnn,30,21days,2024-02,Test,0.4969,0.6639,1.0,0.5,0.7484
ETHUSDT,II,small_cnn,30,21days,2024-03,Test,0.4993,0.666,1.0,0.5,0.7496
ETHUSDT,II,small_cnn,30,21days,2024-04,Test,0.4977,0.6646,1.0,0.5,0.7488
ETHUSDT,II,small_cnn,30,21days,2024-05,Test,0.4962,0.6633,1.0,0.5,0.7481
ETHUSDT,II,small_cnn,30,21days,2024-08,Test,0.4962,0.6633,1.0,0.5,0.7481
ETHUSDT,II,small_cnn,30,28days,2024-02,Test,0.4994,0.6661,1.0,0.5,0.7497
ETHUSDT,II,small_cnn,30,28days,2024-03,Test,0.4955,0.6626,1.0,0.5,0.7477
ETHUSDT,II,small_cnn,30,28days,2024-04,Test,0.5004,0.6671,1.0,0.5,0.7502
ETHUSDT,II,small_cnn,30,28days,2024-05,Test,0.4949,0.6621,1.0,0.5,0.7474
ETHUSDT,II,small_cnn,30,28days,2024-08,Test,0.496,0.6631,1.0,0.5,0.748
ETHUSDT,II,small_cnn,5,14days,2024-02,Test,0.994,0.994,0.9934,0.9998,0.9998
ETHUSDT,II,small_cnn,5,14days,2024-03,Test,0.9945,0.9946,0.9911,0.9999,0.9999
ETHUSDT,II,small_cnn,5,14days,2024-04,Test,0.9947,0.9947,0.9909,0.9999,0.9999
ETHUSDT,II,small_cnn,5,14days,2024-05,Test,0.9948,0.9948,0.9913,0.9999,0.9999
ETHUSDT,II,small_cnn,5,14days,2024-08,Test,0.9961,0.996,0.993,0.9999,0.9999
ETHUSDT,II,small_cnn,5,1week,2024-06,Train,0.9979,0.9979,0.996,1.0,1.0
ETHUSDT,II,small_cnn,5,21days,2024-02,Test,0.9948,0.9948,0.9939,0.9998,0.9998
ETHUSDT,II,small_cnn,5,21days,2024-03,Test,0.9951,0.9951,0.9918,0.9999,0.9999
ETHUSDT,II,small_cnn,5,21days,2024-04,Test,0.9952,0.9951,0.9918,0.9999,0.9999
ETHUSDT,II,small_cnn,5,21days,2024-05,Test,0.9941,0.9941,0.9905,0.9998,0.9998
ETHUSDT,II,small_cnn,5,21days,2024-08,Test,0.996,0.996,0.9931,0.9999,0.9999
ETHUSDT,II,small_cnn,5,28days,2024-02,Test,0.9947,0.9947,0.9934,0.9998,0.9999
ETHUSDT,II,small_cnn,5,28days,2024-03,Test,0.9954,0.9954,0.9924,0.9999,0.9999
ETHUSDT,II,small_cnn,5,28days,2024-04,Test,0.995,0.995,0.9917,0.9999,0.9999
ETHUSDT,II,small_cnn,5,28days,2024-05,Test,0.994,0.994,0.9903,0.9998,0.9998
ETHUSDT,II,small_cnn,5,28days,2024-08,Test,0.9959,0.9959,0.9931,0.9999,0.9999
ETHUSDT,II,edgenext,15,14days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,II,edgenext,15,14days,2024-04,Test,0.5022,0.0,0.0,0.6493,0.6453
ETHUSDT,II,edgenext,15,14days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,II,edgenext,15,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,II,edgenext,15,14days,2024-08,Test,0.5052,0.0,0.0,0.6129,0.5945
ETHUSDT,II,edgenext,15,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,II,edgenext,15,21days,2024-08,Test,0.4962,0.6633,1.0,0.6553,0.6561
ETHUSDT,II,edgenext,15,21days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,II,edgenext,15,21days,2024-04,Test,0.4976,0.6645,1.0,0.6285,0.7052
