Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
BTCUSDT,I,small_cnn,5,14days,2024-12,Test,0.9992,0.9992,0.999,1.0,1.0
BTCUSDT,I,small_cnn,5,14days,2024-08,Test,0.9999,0.9999,0.9999,1.0,1.0
BTCUSDT,I,small_cnn,5,21days,2024-01,Test,0.9977,0.9977,0.9954,1.0,1.0
BTCUSDT,I,small_cnn,5,21days,2024-03,Test,0.9984,0.9984,0.9969,1.0,1.0
BTCUSDT,I,small_cnn,5,21days,2024-08,Test,0.999,0.999,0.9979,1.0,1.0
BTCUSDT,I,small_cnn,5,21days,2024-04,Test,0.9986,0.9986,0.9971,1.0,1.0
BTCUSDT,I,small_cnn,5,21days,2024-06,Train,0.9927,0.9922,0.9846,1.0,1.0
BTCUSDT,I,small_cnn,5,21days,2024-12,Test,0.9988,0.9988,0.9976,1.0,1.0
BTCUSDT,I,small_cnn,5,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,small_cnn,5,28days,2024-08,Test,1.0,1.0,0.9999,1.0,1.0
BTCUSDT,I,small_cnn,5,28days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,small_cnn,5,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,small_cnn,5,28days,2024-01,Test,1.0,1.0,0.9999,1.0,1.0
BTCUSDT,I,small_cnn,5,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,small_cnn,5,7days,2024-12,Test,0.9993,0.9993,0.9986,1.0,1.0
BTCUSDT,I,small_cnn,5,7days,2024-03,Test,0.9961,0.9962,0.9932,1.0,1.0
BTCUSDT,I,small_cnn,5,7days,2024-06,Train,0.9954,0.9951,0.9945,0.9999,0.9999
BTCUSDT,I,small_cnn,5,7days,2024-04,Test,0.9965,0.9965,0.9952,1.0,1.0
BTCUSDT,I,small_cnn,5,7days,2024-08,Test,0.9983,0.9983,0.9966,1.0,1.0
BTCUSDT,I,small_cnn,5,7days,2024-01,Test,0.9993,0.9993,0.9986,1.0,1.0
BTCUSDT,I,edgenext,15,14days,2024-08,Test,0.4955,0.6627,1.0,0.5463,0.548
BTCUSDT,I,edgenext,15,14days,2024-12,Test,0.5103,0.0,0.0,0.0992,0.3111
BTCUSDT,I,edgenext,15,14days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,15,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,15,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,15,14days,2024-04,Test,0.5086,0.0,0.0,0.5165,0.5616
BTCUSDT,I,edgenext,15,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,15,21days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,15,21days,2024-03,Test,0.9921,0.992,0.9842,0.9968,0.9981
BTCUSDT,I,edgenext,15,21days,2024-04,Test,0.9974,0.9974,0.9948,0.9978,0.9986
BTCUSDT,I,edgenext,15,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,15,21days,2024-06,Train,0.5273,0.0,0.0,0.6488,0.6062
BTCUSDT,I,edgenext,15,28days,2024-03,Test,0.5043,0.0,0.0,0.4993,0.2479
BTCUSDT,I,edgenext,15,28days,2024-08,Test,0.5071,0.0,0.0,0.4896,0.6166
BTCUSDT,I,edgenext,15,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,15,28days,2024-04,Test,0.5089,0.0,0.0,0.5,0.7456
BTCUSDT,I,edgenext,15,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,15,28days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,15,7days,2024-04,Test,0.5075,0.0,0.0,0.505,0.499
BTCUSDT,I,edgenext,15,7days,2024-08,Test,0.4926,0.6601,1.0,0.6827,0.6458
BTCUSDT,I,edgenext,15,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,15,7days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,15,7days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,15,7days,2024-12,Test,0.5055,0.0,0.0,0.662,0.6433
BTCUSDT,I,edgenext,30,14days,2024-04,Test,0.5085,0.0,0.0,0.5339,0.6704
BTCUSDT,I,edgenext,30,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,30,14days,2024-08,Test,0.4955,0.6627,1.0,0.5913,0.615
BTCUSDT,I,edgenext,30,14days,2024-03,Test,0.4979,0.0,0.0,0.8291,0.8036
BTCUSDT,I,edgenext,30,14days,2024-12,Test,0.5104,0.0,0.0,0.533,0.618
BTCUSDT,I,edgenext,30,14days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,30,21days,2024-06,Train,0.5274,0.0,0.0,0.6643,0.6579
BTCUSDT,I,edgenext,30,21days,2024-01,Test,0.5018,0.0,0.0,0.4379,0.4557
BTCUSDT,I,edgenext,30,21days,2024-04,Test,0.5074,0.0,0.0,0.5001,0.7463
BTCUSDT,I,edgenext,30,21days,2024-03,Test,0.5024,0.0,0.0,0.4922,0.4906
BTCUSDT,I,edgenext,30,21days,2024-08,Test,0.5059,0.0,0.0,0.6129,0.592
BTCUSDT,I,edgenext,30,21days,2024-12,Test,0.5097,0.0,0.0,0.4556,0.4523
BTCUSDT,I,edgenext,30,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,30,28days,2024-06,Train,0.5321,0.0,0.0,0.5882,0.5363
BTCUSDT,I,edgenext,30,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,30,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,30,28days,2024-08,Test,0.5071,0.0,0.0,0.5335,0.5369
BTCUSDT,I,edgenext,30,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,30,7days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,30,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,30,7days,2024-04,Test,0.4928,0.6602,1.0,0.5167,0.5062
BTCUSDT,I,edgenext,30,7days,2024-01,Test,0.5008,0.0,0.0,0.3895,0.4216
BTCUSDT,I,edgenext,30,7days,2024-08,Test,0.4926,0.66,1.0,0.6224,0.6171
BTCUSDT,I,edgenext,30,7days,2024-06,Train,0.5335,0.0,0.0,0.5456,0.5099
BTCUSDT,I,edgenext,5,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,14days,2024-06,Train,0.5363,0.0,0.0,0.8959,0.883
BTCUSDT,I,edgenext,5,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,21days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,21days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,28days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,7days,2024-08,Test,0.9854,0.9854,1.0,0.9869,0.9739
BTCUSDT,I,edgenext,5,7days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,7days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,edgenext,5,7days,2024-04,Test,0.5074,0.0,0.0,0.795,0.7966
BTCUSDT,I,edgenext,5,7days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,14days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,21days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,21days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,28days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,7days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,7days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,7days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,7days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,7days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,14days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,21days,2024-06,Train,0.9997,0.9996,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,21days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,28days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,7days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,7days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,7days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,7days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,30,7days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,14days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,21days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,21days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,28days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,7days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,7days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,7days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,7days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,7days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,15,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,15,14days,2024-03,Test,0.9998,0.9998,0.9998,1.0,1.0
BTCUSDT,I,levit,15,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,15,14days,2024-06,Train,0.9973,0.997,0.9941,0.9999,0.9999
BTCUSDT,I,levit,15,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,15,14days,2024-08,Test,0.9979,0.9979,0.9999,1.0,1.0
BTCUSDT,I,levit,15,21days,2024-04,Test,0.9999,0.9999,0.9999,1.0,1.0
BTCUSDT,I,levit,15,21days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,15,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,15,21days,2024-12,Test,0.9999,0.9999,1.0,1.0,1.0
BTCUSDT,I,levit,15,21days,2024-08,Test,0.9999,0.9999,0.9997,1.0,1.0
BTCUSDT,I,levit,15,21days,2024-06,Train,0.9999,0.9999,1.0,0.9999,0.9998
BTCUSDT,I,levit,15,28days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,15,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,15,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,15,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,15,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,15,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,15,7days,2024-08,Test,0.9988,0.9988,0.9978,0.9998,0.9999
BTCUSDT,I,levit,15,7days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,15,7days,2024-03,Test,0.9988,0.9988,0.9988,1.0,1.0
BTCUSDT,I,levit,15,7days,2024-12,Test,0.9997,0.9997,1.0,0.9998,0.9992
BTCUSDT,I,levit,15,7days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,15,7days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,30,14days,2024-12,Test,0.9998,0.9998,0.9996,1.0,1.0
BTCUSDT,I,levit,30,14days,2024-08,Test,0.9998,0.9998,0.9998,1.0,1.0
BTCUSDT,I,levit,30,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,30,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,30,14days,2024-04,Test,0.9994,0.9993,0.9992,0.9999,0.9997
BTCUSDT,I,levit,30,14days,2024-06,Train,0.9995,0.9994,1.0,1.0,1.0
BTCUSDT,I,levit,30,21days,2024-08,Test,0.9999,0.9999,0.9998,1.0,1.0
BTCUSDT,I,levit,30,21days,2024-06,Train,0.9998,0.9998,0.9997,1.0,1.0
BTCUSDT,I,levit,30,21days,2024-03,Test,0.9981,0.9981,0.9971,0.9999,0.9999
BTCUSDT,I,levit,30,21days,2024-12,Test,0.9999,0.9999,0.9999,0.9999,0.9999
BTCUSDT,I,levit,30,21days,2024-01,Test,0.9998,0.9998,1.0,1.0,1.0
BTCUSDT,I,levit,30,21days,2024-04,Test,0.9993,0.9993,0.9987,1.0,1.0
BTCUSDT,I,levit,30,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,30,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,30,28days,2024-12,Test,1.0,0.9999,0.9999,1.0,1.0
BTCUSDT,I,levit,30,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,30,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
