Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
BNBUSDT,II,edgenext,15,28days,2024-12,Test,0.9977,0.9978,0.9994,1.0,1.0
BNBUSDT,II,edgenext,15,28days,2024-01,Test,1.0,0.9999,0.9999,1.0,1.0
BNBUSDT,II,edgenext,15,28days,2024-03,Test,0.9989,0.999,0.9982,1.0,1.0
BNBUSDT,II,edgenext,15,28days,2024-04,Test,0.9983,0.9982,0.9966,1.0,1.0
BNBUSDT,II,edgenext,15,7days,2024-10,Train,0.9971,0.9971,1.0,1.0,1.0
BNBUSDT,II,edgenext,30,14days,2024-04,Test,0.5032,0.0,0.0,0.3176,0.359
BNBUSDT,II,edgenext,30,14days,2024-08,Test,0.9949,0.9949,0.9929,0.9999,0.9999
BNBUSDT,II,edgenext,30,14days,2024-01,Test,0.5029,0.6692,1.0,0.7429,0.6804
BNBUSDT,II,edgenext,30,14days,2024-12,Test,0.5227,0.6866,1.0,0.6727,0.7997
BNBUSDT,II,edgenext,30,14days,2024-03,Test,0.9978,0.9979,0.9999,1.0,1.0
BNBUSDT,II,edgenext,30,21days,2024-04,Test,0.9964,0.9963,0.9953,0.9999,0.9999
BNBUSDT,II,edgenext,30,21days,2024-03,Test,0.9938,0.9941,0.9959,0.9998,0.9998
BNBUSDT,II,edgenext,30,21days,2024-08,Test,0.9909,0.991,0.984,0.9997,0.9997
BNBUSDT,II,edgenext,30,21days,2024-12,Test,0.5207,0.6848,1.0,0.5204,0.753
BNBUSDT,II,edgenext,30,21days,2024-01,Test,0.5023,0.0,0.0,0.708,0.756
BNBUSDT,II,edgenext,30,28days,2024-04,Test,0.504,0.0,0.0,0.7405,0.8023
BNBUSDT,II,edgenext,30,28days,2024-01,Test,0.9999,0.9999,0.9999,1.0,1.0
BNBUSDT,II,edgenext,30,28days,2024-08,Test,0.5032,0.6695,1.0,0.5,0.7516
BNBUSDT,II,edgenext,30,28days,2024-03,Test,0.9989,0.999,0.9984,1.0,1.0
BNBUSDT,II,edgenext,30,28days,2024-12,Test,0.9961,0.9963,0.9932,1.0,1.0
BNBUSDT,II,edgenext,30,7days,2024-10,Train,0.9902,0.9903,0.981,0.9999,0.9999
BNBUSDT,II,edgenext,5,14days,2024-12,Test,0.9948,0.9949,0.9992,1.0,1.0
BNBUSDT,II,edgenext,5,14days,2024-04,Test,0.9882,0.9876,0.9804,0.9994,0.9993
BNBUSDT,II,edgenext,5,14days,2024-03,Test,0.9984,0.9983,0.9989,1.0,1.0
BNBUSDT,II,edgenext,5,14days,2024-08,Test,0.9861,0.9856,0.997,0.9994,0.9993
BNBUSDT,II,edgenext,5,14days,2024-01,Test,0.9994,0.9994,0.9987,1.0,1.0
BNBUSDT,II,edgenext,5,21days,2024-12,Test,0.9915,0.9916,0.9899,0.9998,0.9998
BNBUSDT,II,edgenext,5,21days,2024-03,Test,0.9969,0.9969,0.9997,1.0,1.0
BNBUSDT,II,edgenext,5,21days,2024-08,Test,0.9993,0.9992,0.9985,1.0,1.0
BNBUSDT,II,edgenext,5,21days,2024-01,Test,0.9999,0.9999,0.9999,1.0,1.0
BNBUSDT,II,edgenext,5,21days,2024-04,Test,0.9993,0.9993,0.9986,1.0,1.0
BNBUSDT,II,edgenext,5,28days,2024-03,Test,0.9997,0.9996,0.9994,1.0,1.0
BNBUSDT,II,edgenext,5,28days,2024-12,Test,0.9955,0.9956,0.9948,0.9999,0.9999
BNBUSDT,II,edgenext,5,28days,2024-01,Test,0.9999,0.9999,0.9998,1.0,1.0
BNBUSDT,II,edgenext,5,28days,2024-08,Test,1.0,0.9999,0.9999,1.0,1.0
BNBUSDT,II,edgenext,5,28days,2024-04,Test,0.9982,0.9981,0.9962,1.0,1.0
BNBUSDT,II,edgenext,5,7days,2024-10,Train,0.9995,0.9995,0.999,1.0,1.0
BNBUSDT,II,ghostnet,15,14days,2024-03,Test,0.9974,0.9975,0.9982,1.0,1.0
BNBUSDT,II,ghostnet,15,14days,2024-12,Test,0.9902,0.9905,0.9905,0.9996,0.9996
BNBUSDT,II,ghostnet,15,14days,2024-04,Test,0.9879,0.9875,0.9778,0.9994,0.9994
BNBUSDT,II,ghostnet,15,14days,2024-08,Test,0.9917,0.9915,0.9848,0.9999,0.9999
BNBUSDT,II,ghostnet,15,14days,2024-01,Test,0.9987,0.9987,0.998,1.0,1.0
BNBUSDT,II,ghostnet,15,21days,2024-08,Test,0.9974,0.9973,0.9946,1.0,1.0
BNBUSDT,II,ghostnet,15,21days,2024-04,Test,0.9981,0.998,0.9971,1.0,1.0
BNBUSDT,II,ghostnet,15,21days,2024-03,Test,0.9951,0.9952,0.9906,1.0,1.0
BNBUSDT,II,ghostnet,15,21days,2024-01,Test,0.9978,0.9978,0.9956,1.0,1.0
BNBUSDT,II,ghostnet,15,21days,2024-12,Test,0.9963,0.9964,0.9934,1.0,1.0
BNBUSDT,II,ghostnet,15,28days,2024-04,Test,0.9955,0.9954,0.9911,1.0,1.0
BNBUSDT,II,ghostnet,15,28days,2024-08,Test,0.9997,0.9996,0.9993,1.0,1.0
BNBUSDT,II,ghostnet,15,28days,2024-12,Test,0.9982,0.9983,0.9977,1.0,1.0
BNBUSDT,II,ghostnet,15,28days,2024-03,Test,0.999,0.999,0.9983,1.0,1.0
BNBUSDT,II,ghostnet,15,28days,2024-01,Test,0.9987,0.9987,0.9974,1.0,1.0
BNBUSDT,II,ghostnet,15,7days,2024-10,Train,0.996,0.996,0.9923,1.0,1.0
BNBUSDT,II,ghostnet,30,14days,2024-01,Test,0.9963,0.9963,0.9942,1.0,1.0
BNBUSDT,II,ghostnet,30,14days,2024-08,Test,0.9973,0.9973,0.9971,1.0,1.0
BNBUSDT,II,ghostnet,30,14days,2024-12,Test,0.9963,0.9965,0.9982,1.0,1.0
BNBUSDT,II,ghostnet,30,14days,2024-04,Test,0.992,0.9919,0.9874,0.9998,0.9998
BNBUSDT,II,ghostnet,30,14days,2024-03,Test,0.9961,0.9964,0.9994,1.0,1.0
BNBUSDT,II,ghostnet,30,21days,2024-12,Test,0.9965,0.9967,0.9952,1.0,1.0
BNBUSDT,II,ghostnet,30,21days,2024-01,Test,0.9969,0.9968,0.9937,1.0,1.0
BNBUSDT,II,ghostnet,30,21days,2024-04,Test,0.9968,0.9968,0.9991,1.0,1.0
BNBUSDT,II,ghostnet,30,21days,2024-03,Test,0.9969,0.997,0.9992,1.0,1.0
BNBUSDT,II,ghostnet,30,21days,2024-08,Test,0.9955,0.9956,0.9938,0.9999,0.9999
BNBUSDT,II,ghostnet,30,28days,2024-08,Test,0.999,0.999,0.9983,1.0,1.0
BNBUSDT,II,ghostnet,30,28days,2024-03,Test,0.9986,0.9987,0.9977,1.0,1.0
BNBUSDT,II,ghostnet,30,28days,2024-12,Test,0.9986,0.9987,0.9989,1.0,1.0
BNBUSDT,II,ghostnet,30,28days,2024-04,Test,0.9951,0.9951,0.9984,0.9999,0.9999
BNBUSDT,II,ghostnet,30,28days,2024-01,Test,0.9988,0.9988,0.9977,1.0,1.0
BNBUSDT,II,ghostnet,30,7days,2024-10,Train,0.9984,0.9984,0.999,1.0,1.0
BNBUSDT,II,ghostnet,5,14days,2024-12,Test,0.9922,0.9923,0.9862,0.9999,0.9999
BNBUSDT,II,ghostnet,5,14days,2024-01,Test,0.9954,0.995,0.9901,1.0,1.0
BNBUSDT,II,ghostnet,5,14days,2024-04,Test,0.9896,0.989,0.9825,0.9997,0.9997
BNBUSDT,II,ghostnet,5,14days,2024-08,Test,0.9983,0.9982,0.9965,1.0,1.0
BNBUSDT,II,ghostnet,5,14days,2024-03,Test,0.9933,0.9932,0.9986,0.9999,0.9999
BNBUSDT,II,ghostnet,5,21days,2024-04,Test,0.9987,0.9986,0.999,1.0,1.0
BNBUSDT,II,ghostnet,5,21days,2024-03,Test,0.9967,0.9966,0.9938,1.0,1.0
BNBUSDT,II,ghostnet,5,21days,2024-12,Test,0.995,0.9951,0.9965,0.9999,0.9999
BNBUSDT,II,ghostnet,5,21days,2024-01,Test,0.998,0.9978,0.9956,1.0,1.0
BNBUSDT,II,ghostnet,5,21days,2024-08,Test,0.9991,0.9991,0.9981,1.0,1.0
BNBUSDT,II,ghostnet,5,28days,2024-12,Test,0.9929,0.9931,0.9986,0.9999,0.9999
BNBUSDT,II,ghostnet,5,28days,2024-01,Test,0.9997,0.9997,0.9994,1.0,1.0
BNBUSDT,II,ghostnet,5,28days,2024-03,Test,0.9979,0.9978,0.9956,1.0,1.0
BNBUSDT,II,ghostnet,5,28days,2024-08,Test,0.9978,0.9978,0.9998,1.0,1.0
BNBUSDT,II,ghostnet,5,28days,2024-04,Test,0.9994,0.9993,0.9987,1.0,1.0
BNBUSDT,II,ghostnet,5,7days,2024-10,Train,0.989,0.9886,0.999,0.9999,0.9999
BNBUSDT,II,levit,15,14days,2024-04,Test,0.9783,0.9782,0.9992,0.9994,0.9993
BNBUSDT,II,levit,15,14days,2024-12,Test,0.9782,0.9793,0.9988,0.9996,0.9996
BNBUSDT,II,levit,15,14days,2024-08,Test,0.7945,0.7364,0.5845,0.9907,0.9887
BNBUSDT,II,levit,15,14days,2024-03,Test,0.9802,0.9809,0.9731,0.9986,0.9988
BNBUSDT,II,levit,15,14days,2024-01,Test,0.9956,0.9955,0.9912,1.0,1.0
BNBUSDT,II,levit,15,21days,2024-08,Test,0.9905,0.9903,0.9819,0.9999,0.9999
BNBUSDT,II,levit,15,21days,2024-01,Test,0.9959,0.9958,0.9916,1.0,1.0
BNBUSDT,II,levit,15,21days,2024-04,Test,0.9954,0.9953,0.9933,0.9999,0.9999
BNBUSDT,II,levit,15,21days,2024-03,Test,0.9777,0.9784,0.9849,0.9982,0.9984
BNBUSDT,II,levit,15,21days,2024-12,Test,0.983,0.9833,0.9758,0.9991,0.9992
BNBUSDT,II,levit,15,28days,2024-12,Test,0.9967,0.9969,0.9967,1.0,1.0
BNBUSDT,II,levit,15,28days,2024-01,Test,0.9913,0.9909,0.9819,0.9999,0.9999
BNBUSDT,II,levit,15,28days,2024-03,Test,0.9929,0.993,0.9938,0.9998,0.9998
BNBUSDT,II,levit,15,28days,2024-08,Test,0.9226,0.9146,0.8427,0.9992,0.9992
BNBUSDT,II,levit,15,28days,2024-04,Test,0.9959,0.9958,0.9918,1.0,1.0
BNBUSDT,II,levit,15,7days,2024-10,Train,0.9974,0.9974,0.9962,1.0,1.0
BNBUSDT,II,levit,30,14days,2024-08,Test,0.9976,0.9976,0.9987,1.0,1.0
BNBUSDT,II,levit,30,14days,2024-04,Test,0.9606,0.9588,0.922,0.9985,0.9985
BNBUSDT,II,levit,30,14days,2024-03,Test,0.9874,0.9885,0.996,0.9995,0.9996
BNBUSDT,II,levit,30,14days,2024-12,Test,0.9208,0.9294,0.9976,0.9974,0.9978
BNBUSDT,II,levit,30,14days,2024-01,Test,0.9898,0.9898,0.982,0.9998,0.9998
BNBUSDT,II,levit,30,21days,2024-12,Test,0.9456,0.9456,0.9078,0.9943,0.993
BNBUSDT,II,levit,30,21days,2024-01,Test,0.9963,0.9963,0.9933,0.9999,0.9999
BNBUSDT,II,levit,30,21days,2024-04,Test,0.9583,0.9598,0.9995,0.9996,0.9996
BNBUSDT,II,levit,30,21days,2024-08,Test,0.9441,0.942,0.8916,0.998,0.9982
BNBUSDT,II,levit,30,21days,2024-03,Test,0.9741,0.9757,0.9949,0.998,0.9981
BNBUSDT,II,levit,30,28days,2024-08,Test,0.9751,0.9758,0.9964,0.999,0.999
BNBUSDT,II,levit,30,28days,2024-04,Test,0.978,0.9775,0.9621,0.9986,0.9986
BNBUSDT,II,levit,30,28days,2024-03,Test,0.9742,0.9756,0.9975,0.9991,0.9991
BNBUSDT,II,levit,30,28days,2024-01,Test,0.952,0.9535,0.9957,0.9977,0.9979
BNBUSDT,II,levit,30,28days,2024-12,Test,0.9897,0.9901,0.9807,0.9998,0.9999
BNBUSDT,II,levit,30,7days,2024-10,Train,0.9847,0.9847,0.9707,0.9998,0.9998
BNBUSDT,II,levit,5,14days,2024-03,Test,0.9953,0.9952,0.9937,0.9999,0.9999
BNBUSDT,II,levit,5,14days,2024-01,Test,0.9956,0.9953,0.9906,0.9999,0.9999
BNBUSDT,II,levit,5,14days,2024-08,Test,0.9957,0.9955,0.9936,0.9999,0.9999
BNBUSDT,II,levit,5,14days,2024-12,Test,0.9886,0.9889,0.9974,0.9997,0.9997
BNBUSDT,II,levit,5,14days,2024-04,Test,0.9853,0.9844,0.971,0.9997,0.9996
BNBUSDT,II,levit,5,21days,2024-01,Test,0.9954,0.9949,0.9899,1.0,1.0
BNBUSDT,II,levit,5,21days,2024-04,Test,0.9981,0.998,0.996,1.0,1.0
BNBUSDT,II,levit,5,21days,2024-03,Test,0.9924,0.9922,0.986,0.9999,0.9999
BNBUSDT,II,levit,5,21days,2024-08,Test,0.9948,0.9945,0.9892,0.9999,0.9999
BNBUSDT,II,levit,5,21days,2024-12,Test,0.9933,0.9934,0.9903,0.9999,0.9999
BNBUSDT,II,levit,5,28days,2024-03,Test,0.9976,0.9976,0.996,1.0,1.0
BNBUSDT,II,levit,5,28days,2024-08,Test,0.9963,0.9961,0.9929,1.0,1.0
BNBUSDT,II,levit,5,28days,2024-01,Test,0.9978,0.9975,0.9953,1.0,1.0
BNBUSDT,II,levit,5,28days,2024-04,Test,0.9976,0.9975,0.9955,1.0,1.0
BNBUSDT,II,levit,5,28days,2024-12,Test,0.9924,0.9926,0.9992,0.9999,0.9999
BNBUSDT,II,levit,5,7days,2024-10,Train,0.9924,0.992,0.9865,0.9998,0.9998
BNBUSDT,II,mobilenetv3,15,14days,2024-01,Test,0.9985,0.9984,0.9969,1.0,1.0
BNBUSDT,II,mobilenetv3,15,14days,2024-03,Test,0.9994,0.9994,0.9996,1.0,1.0
BNBUSDT,II,mobilenetv3,15,14days,2024-04,Test,0.9977,0.9976,0.9957,1.0,1.0
BNBUSDT,II,mobilenetv3,15,14days,2024-12,Test,0.9966,0.9967,0.9964,1.0,1.0
BNBUSDT,II,mobilenetv3,15,14days,2024-08,Test,0.9986,0.9985,0.9972,1.0,1.0
BNBUSDT,II,mobilenetv3,15,21days,2024-12,Test,0.9932,0.9933,0.9868,1.0,1.0
BNBUSDT,II,mobilenetv3,15,21days,2024-01,Test,0.9993,0.9993,0.9986,1.0,1.0
BNBUSDT,II,mobilenetv3,15,21days,2024-03,Test,0.9988,0.9988,0.998,1.0,1.0
BNBUSDT,II,mobilenetv3,15,21days,2024-04,Test,0.9978,0.9977,0.9983,1.0,1.0
BNBUSDT,II,mobilenetv3,15,21days,2024-08,Test,0.9993,0.9993,0.9987,1.0,1.0
BNBUSDT,II,mobilenetv3,15,28days,2024-08,Test,0.9987,0.9987,0.9998,1.0,1.0
BNBUSDT,II,mobilenetv3,15,28days,2024-04,Test,0.992,0.9917,0.9836,1.0,1.0
BNBUSDT,II,mobilenetv3,15,28days,2024-01,Test,0.9999,0.9999,0.9998,1.0,1.0
BNBUSDT,II,mobilenetv3,15,28days,2024-03,Test,0.9974,0.9974,0.9948,1.0,1.0
BNBUSDT,II,mobilenetv3,15,28days,2024-12,Test,0.9955,0.9956,0.9923,1.0,1.0
BNBUSDT,II,mobilenetv3,15,7days,2024-10,Train,0.9943,0.9943,0.9895,0.9999,0.9999
BNBUSDT,II,mobilenetv3,30,14days,2024-08,Test,0.9965,0.9965,0.9974,1.0,1.0
BNBUSDT,II,mobilenetv3,30,14days,2024-12,Test,0.9953,0.9955,0.997,0.9999,0.9999
BNBUSDT,II,mobilenetv3,30,14days,2024-04,Test,0.9869,0.9867,0.9817,0.9994,0.9994
BNBUSDT,II,mobilenetv3,30,14days,2024-03,Test,0.9949,0.9953,0.9986,1.0,1.0
BNBUSDT,II,mobilenetv3,30,14days,2024-01,Test,0.999,0.999,0.9983,1.0,1.0
BNBUSDT,II,mobilenetv3,30,21days,2024-12,Test,0.9969,0.997,0.997,1.0,1.0
BNBUSDT,II,mobilenetv3,30,21days,2024-01,Test,0.9995,0.9995,0.999,1.0,1.0
BNBUSDT,II,mobilenetv3,30,21days,2024-08,Test,0.9944,0.9944,0.9891,1.0,1.0
BNBUSDT,II,mobilenetv3,30,21days,2024-03,Test,0.9976,0.9978,0.9991,1.0,1.0
BNBUSDT,II,mobilenetv3,30,21days,2024-04,Test,0.9989,0.9989,0.9986,1.0,1.0
BNBUSDT,II,mobilenetv3,30,28days,2024-12,Test,0.9959,0.996,0.993,1.0,1.0
BNBUSDT,II,mobilenetv3,30,28days,2024-08,Test,0.9984,0.9984,0.9981,1.0,1.0
BNBUSDT,II,mobilenetv3,30,28days,2024-03,Test,0.999,0.999,0.9984,1.0,1.0
BNBUSDT,II,mobilenetv3,30,28days,2024-01,Test,0.9773,0.9766,0.9583,0.9991,0.9991
BNBUSDT,II,mobilenetv3,30,28days,2024-04,Test,0.9983,0.9983,0.9966,1.0,1.0
BNBUSDT,II,mobilenetv3,30,7days,2024-10,Train,0.8575,0.8772,1.0,0.999,0.999
BNBUSDT,II,mobilenetv3,5,14days,2024-08,Test,0.9997,0.9997,0.9996,1.0,1.0
BNBUSDT,II,mobilenetv3,5,14days,2024-01,Test,0.9995,0.9994,0.9988,1.0,1.0
BNBUSDT,II,mobilenetv3,5,14days,2024-12,Test,0.995,0.9952,0.9998,1.0,1.0
BNBUSDT,II,mobilenetv3,5,14days,2024-03,Test,0.9993,0.9992,0.9994,1.0,1.0
BNBUSDT,II,mobilenetv3,5,14days,2024-04,Test,0.8961,0.8774,0.7817,0.9996,0.9995
BNBUSDT,II,mobilenetv3,5,21days,2024-03,Test,0.8761,0.8667,0.8183,0.9653,0.9626
BNBUSDT,II,mobilenetv3,5,21days,2024-08,Test,0.9999,0.9999,0.9997,1.0,1.0
BNBUSDT,II,mobilenetv3,5,21days,2024-01,Test,0.9994,0.9994,0.9988,0.9999,0.9999
BNBUSDT,II,mobilenetv3,5,21days,2024-12,Test,0.9939,0.9939,0.9885,1.0,1.0
BNBUSDT,II,mobilenetv3,5,21days,2024-04,Test,0.9968,0.9966,0.9933,1.0,1.0
BNBUSDT,II,mobilenetv3,5,28days,2024-12,Test,0.9974,0.9975,0.9992,1.0,1.0
BNBUSDT,II,mobilenetv3,5,28days,2024-08,Test,0.8627,0.8326,0.7131,0.9973,0.9971
BNBUSDT,II,mobilenetv3,5,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,28days,2024-03,Test,0.9979,0.9978,0.9956,1.0,1.0
BNBUSDT,II,mobilenetv3,5,28days,2024-01,Test,0.9999,0.9999,0.9997,1.0,1.0
BNBUSDT,II,mobilenetv3,5,7days,2024-10,Train,0.9101,0.8961,0.8121,0.9993,0.9993
