Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
ADAUSDT,I,small_cnn,5,21days,2024-12,Test,0.9809,0.9802,0.9643,0.9992,0.9992
ADAUSDT,I,small_cnn,5,21days,2024-09,Train,0.9891,0.9882,0.9901,0.9995,0.9994
ADAUSDT,I,small_cnn,5,28days,2024-01,Test,0.9848,0.9843,0.9897,0.9991,0.9991
ADAUSDT,I,small_cnn,5,28days,2024-03,Test,0.9858,0.9855,0.9841,0.9993,0.9993
ADAUSDT,I,small_cnn,5,28days,2024-04,Test,0.9836,0.9831,0.9891,0.9991,0.9991
ADAUSDT,I,small_cnn,5,28days,2024-11,Test,0.9832,0.9831,0.981,0.9991,0.9991
ADAUSDT,I,small_cnn,5,28days,2024-12,Test,0.9843,0.984,0.9782,0.9993,0.9993
ADAUSDT,I,small_cnn,5,28days,2024-09,Train,0.984,0.9831,0.9971,0.9995,0.9994
ADAUSDT,I,small_cnn,5,7days,2024-01,Test,0.9709,0.9695,0.9492,0.9978,0.9978
ADAUSDT,I,small_cnn,5,7days,2024-03,Test,0.9742,0.9739,0.9525,0.9988,0.9988
ADAUSDT,I,small_cnn,5,7days,2024-04,Test,0.9725,0.9712,0.9583,0.9976,0.9974
ADAUSDT,I,small_cnn,5,7days,2024-11,Test,0.9725,0.9704,0.9617,0.9969,0.9966
ADAUSDT,I,small_cnn,5,7days,2024-12,Test,0.9664,0.9654,0.9364,0.9982,0.9982
ADAUSDT,I,small_cnn,5,7days,2024-09,Train,0.9902,0.9895,0.9881,0.9995,0.9994
ADAUSDT,I,edgenext,15,14days,2024-12,Test,0.9964,0.9965,0.999,1.0,1.0
ADAUSDT,I,edgenext,15,14days,2024-11,Test,0.9723,0.9725,0.9597,0.9969,0.9949
ADAUSDT,I,edgenext,15,14days,2024-01,Test,0.9838,0.9835,0.9677,0.9999,0.9999
ADAUSDT,I,edgenext,15,14days,2024-03,Test,0.9884,0.9887,0.9999,0.9999,0.9999
ADAUSDT,I,edgenext,15,14days,2024-09,Train,0.9999,0.9999,0.9998,1.0,1.0
ADAUSDT,I,edgenext,15,14days,2024-04,Test,0.9815,0.9813,0.9991,0.9997,0.9996
ADAUSDT,I,edgenext,15,21days,2024-01,Test,0.9866,0.9863,0.9735,0.9999,0.9999
ADAUSDT,I,edgenext,15,21days,2024-09,Train,0.9984,0.9984,0.999,1.0,1.0
ADAUSDT,I,edgenext,15,21days,2024-11,Test,0.5137,0.6788,1.0,0.8013,0.7562
ADAUSDT,I,edgenext,15,21days,2024-03,Test,0.9941,0.9941,0.9978,0.9999,0.9999
ADAUSDT,I,edgenext,15,21days,2024-04,Test,0.5134,0.0,0.0,0.5,0.7433
ADAUSDT,I,edgenext,15,21days,2024-12,Test,0.5006,0.0,0.0,0.7871,0.8412
ADAUSDT,I,edgenext,15,28days,2024-03,Test,0.9978,0.9978,0.9956,1.0,1.0
ADAUSDT,I,edgenext,15,28days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
ADAUSDT,I,edgenext,15,28days,2024-12,Test,0.9929,0.9928,0.9858,1.0,1.0
ADAUSDT,I,edgenext,15,28days,2024-04,Test,0.9998,0.9998,0.9996,1.0,1.0
ADAUSDT,I,edgenext,15,28days,2024-01,Test,0.5078,0.0,0.0,0.2221,0.3313
ADAUSDT,I,edgenext,15,28days,2024-11,Test,0.5123,0.6775,1.0,0.8138,0.7632
ADAUSDT,I,edgenext,15,7days,2024-11,Test,0.4912,0.6588,1.0,0.9009,0.9224
ADAUSDT,I,edgenext,15,7days,2024-04,Test,0.9906,0.9904,0.9992,0.9999,0.9999
